Game ID,Week,Date,Time (EST),Location,Home Team,Away Team,Home Score,Away Score,Total Points,Home Total Yards,Away Total Yards,Total Yards,Home Rushing Attempts,Home Rushing Yards,Home Longest Rush,Home Rushing TDs,Home Fumbles,Home Pass Attempts,Home Pass Completions,Home Passing Yards,Home Longest Pass,Home QB Rating,Home Passing TDs,Home Interceptions,Home First Downs,Home Punts,Home FG Attempts,Home FG Made,Home FG Pct,Home FG Att 1-19,Home FG Made 1-19,Home FG Pct 1-19,Home FG Att 20-29,Home FG Made 20-29,Home FG Pct 20-29,Home FG Att 30-39,Home FG Made 30-39,Home FG Pct 30-39,Home FG Att 40-49,Home FG Made 40-49,Home FG Pct 40-49,Home FG Att 50+,Home FG Made 50+,Home FG Pct 50+,Away Rushing Attempts,Away Rushing Yards,Away Longest Rush,Away Rushing TDs,Away Fumbles,Away Pass Attempts,Away Pass Completions,Away Passing Yards,Away Longest Pass,Away QB Rating,Away Passing TDs,Away Interceptions,Away Punts,Away First Downs,Away FG Attempts,Away FG Made,Away FG Pct,Away FG Att 1-19,Away FG Made 1-19,Away FG Pct 1-19,Away FG Att 20-29,Away FG Made 20-29,Away FG Pct 20-29,Away FG Att 30-39,Away FG Made 30-39,Away FG Pct 30-39,Away FG Att 40-49,Away FG Made 40-49,Away FG Pct 40-49,Away FG Att 50+,Away FG Made 50+,Away FG Pct 50+,Summary,Precip Intensity,Precip Probability,Precip Type,Temp,Apparent Temp,Humidity,Wind Speed,Wind Gust,Cloud Cover,UV Index,Visibility,Indoor
46043,7,2018-10-21,1:00PM,Hard Rock Stadium,MIA,DET,21,32,53,322,457,779,19,107,54,1,0,31,22,215,27,114.8,2,0,19,4,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,35,248,71,1,1,22,18,209,29,138.1,2,0,1,24,4,4,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Partly Cloudy,0,0,No Data,88.1,91.13,0.5,5.69,6.89,0.28,6,10,False
46044,7,2018-10-21,1:00PM,TIAA Bank Field,JAX,HOU,7,20,27,265,267,532,22,70,10,0,3,42,27,195,24,75.8,1,1,18,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,38,136,16,1,2,24,12,131,31,81.8,1,0,6,15,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,70.77,70.77,0.52,13.02,15.12,0.32,5,9.8,False
46045,7,2018-10-21,1:00PM,MetLife Stadium,NYJ,MIN,17,37,54,263,316,579,24,71,11,1,4,42,17,192,35,34.4,1,3,16,7,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,24,88,38,2,1,40,25,228,34,95.9,2,0,8,15,4,3,75.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,46.35,40.89,0.49,11.83,18.07,0.95,3,10,False
46046,7,2018-10-21,1:00PM,Soldier Field,CHI,NE,31,38,69,453,383,836,25,134,39,2,0,50,26,319,54,69.8,2,2,29,4,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,27,110,18,0,3,36,25,273,55,108.2,3,1,4,21,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,43.61,39.51,0.42,6.96,10.29,0.09,3,10,False
46047,7,2018-10-21,4:05PM,M&T Bank Stadium,BAL,NO,23,24,47,351,339,690,23,77,13,1,0,40,24,274,56,98.3,2,0,25,3,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,39,134,12,1,2,30,22,205,32,114.9,2,0,2,26,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,52.46,52.46,0.41,12.15,21.9,0.4,1,10,False
46048,7,2018-10-21,4:25PM,FedEx Field,WAS,DAL,20,17,37,305,323,628,32,130,23,0,1,25,14,175,27,91.8,1,0,15,6,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,22,73,22,1,3,35,22,250,49,96.5,1,0,5,17,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Partly Cloudy,0,0,No Data,51.82,51.82,0.43,11.17,18.4,0.49,1,8.52,False
46049,7,2018-10-21,4:25PM,Levi's Stadium,SF,LA,10,39,49,215,326,541,23,96,16,0,3,27,15,119,35,56.1,1,2,15,4,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,35,141,18,2,1,24,18,185,32,127.4,2,0,3,20,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,71.12,71.12,0.45,2.28,6.49,0.26,4,9.02,False
46041,7,2018-10-21,8:20PM,Arrowhead Stadium,KC,CIN,45,10,55,509,235,744,29,156,34,1,2,39,28,353,50,123.7,4,1,31,0,2,1,50.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,0,0.0,19,61,20,0,2,33,19,174,31,71.2,1,1,5,15,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,58.57,58.57,0.48,6.58,6.58,0,0,10,False
46050,7,2018-10-22,8:15PM,Mercedes-Benz Stadium,ATL,NYG,23,20,43,429,409,838,20,67,30,1,1,39,31,362,47,116.4,1,0,22,3,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,2,2,100.0,20,37,15,1,1,38,27,372,58,113.8,1,0,3,20,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,54.52,54.52,0.66,1.04,4.73,0.29,0,3.91,True
46051,8,2018-10-25,8:20PM,NRG Stadium,HOU,MIA,42,23,65,427,370,797,35,188,58,1,0,20,16,239,73,156.0,5,0,17,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,25,116,12,1,0,38,22,254,46,77.6,1,1,4,17,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,65.71,65.71,0.71,6.68,6.77,0.98,0,10,True
46052,8,2018-10-28,9:30AM,Wembley Stadium,JAX,PHI,18,24,42,348,427,775,17,70,10,0,2,41,24,278,37,89.4,1,0,16,2,4,4,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,2,2,100.0,28,133,21,0,1,30,21,294,39,119.6,3,1,3,22,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,No Data,No Data,rain,48.91,43.73,0.63,13.13,24.17,0.52,1,6.22,False
46053,8,2018-10-28,1:00PM,Bank of America Stadium,CAR,BAL,36,21,57,386,330,716,33,154,12,2,1,30,22,232,33,117.6,2,0,21,3,3,3,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,1,1,100.0,18,106,17,1,1,44,26,224,26,70.1,2,2,3,21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,61.71,61.71,0.47,6.97,7.11,0,5,10,False
46054,8,2018-10-28,1:00PM,Heinz Field,PIT,CLE,33,18,51,428,237,665,32,168,30,2,3,36,24,260,43,95.1,2,1,24,4,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,21,74,20,0,0,36,22,163,31,80.8,2,1,5,16,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,48.18,44.6,0.71,7.87,7.9,1,3,10,False
46055,8,2018-10-28,1:00PM,Arrowhead Stadium,KC,DEN,30,23,53,335,423,758,17,44,11,0,0,34,24,291,40,125.0,4,1,20,5,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,30,189,26,1,2,34,23,234,49,99.4,2,1,4,23,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Clear,0,0,No Data,60.78,60.78,0.41,8.21,8.29,0,3,10,False
46056,8,2018-10-28,1:00PM,Soldier Field,CHI,NYJ,24,10,34,382,206,588,33,166,24,1,0,29,16,216,70,102.7,2,0,20,5,2,1,50.0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0.0,0,0,0.0,24,56,13,0,1,29,14,150,29,75.8,1,0,8,12,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,48.07,43.27,0.78,11.12,19.53,1,2,10,False
46057,8,2018-10-28,1:00PM,Ford Field,DET,SEA,14,28,42,325,413,738,13,34,7,0,2,40,27,291,39,96.9,2,1,21,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,42,176,12,1,0,17,14,237,45,158.3,3,0,4,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Light Rain,0.0115,0.85,rain,43.89,38.74,0.87,9.3,9.94,1,2,6.46,True
46058,8,2018-10-28,1:00PM,Paul Brown Stadium,CIN,TB,37,34,71,402,564,966,27,138,43,2,0,34,21,264,33,107.5,2,0,24,6,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,26,114,18,1,1,50,29,450,72,76.2,3,4,3,29,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,56.92,56.92,0.7,7.91,10.1,0.99,3,6.49,False
46059,8,2018-10-28,1:00PM,MetLife Stadium,NYG,WAS,13,20,33,303,360,663,14,37,9,0,0,47,30,266,44,72.6,1,2,18,5,2,2,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,33,182,64,1,1,32,20,178,25,87.8,1,0,5,20,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Mostly Cloudy,0,0,No Data,50.21,50.21,0.73,7.39,7.95,0.93,2,10,False
46060,8,2018-10-28,4:05PM,Oakland-Alameda County Coliseum,OAK,IND,28,42,70,356,461,817,19,103,29,1,1,28,21,253,31,138.0,3,0,22,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,40,222,49,2,0,31,22,239,34,125.6,3,0,1,29,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,69.45,69.45,0.65,5.32,10.45,0.42,3,10,False
46061,8,2018-10-28,4:25PM,Los Angeles Memorial Coliseum,LA,GB,29,27,56,416,328,744,34,135,23,0,0,36,20,281,32,111.7,3,0,23,7,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,19,106,33,2,1,28,16,222,48,99.6,1,0,5,15,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Partly Cloudy,0,0,No Data,81.18,81.18,0.32,3.58,7.41,0.3,4,5.53,False
46062,8,2018-10-28,4:25PM,State Farm Stadium,ARI,SF,18,15,33,321,251,572,21,88,13,0,1,40,23,233,37,82.5,2,1,20,5,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,32,91,26,0,1,28,14,160,55,83.9,1,0,7,16,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,86.72,86.72,0.22,1.14,4.11,0.24,4,10,True
46063,8,2018-10-28,8:20PM,US Bank Stadium,MIN,NO,20,30,50,423,270,693,22,85,15,1,2,41,31,338,31,107.7,2,1,27,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,106,17,1,0,24,19,164,44,91.7,1,1,2,17,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Mostly Cloudy,0,0,No Data,48.21,44.43,0.62,8.38,9.85,0.78,0,10,True
46064,8,2018-10-29,8:15PM,New Era Field,BUF,NE,6,25,31,317,391,708,21,32,13,0,3,41,24,285,40,72.5,0,1,16,3,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,25,76,22,1,1,45,29,315,29,85.8,0,0,4,22,5,4,80.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,No Data,False
46065,9,2018-11-01,8:20PM,Levi's Stadium,SF,OAK,34,3,37,403,242,645,32,141,52,1,1,22,16,262,71,151.9,3,0,18,3,2,2,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,23,102,17,0,2,24,17,140,25,92.2,0,0,6,14,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,80.74,80.74,0.3,3.14,8.44,0.31,0,10,False
46066,9,2018-11-04,1:00PM,New Era Field,BUF,CHI,9,41,50,264,190,454,28,98,24,1,1,50,31,166,26,44.4,0,3,22,5,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,25,64,18,2,2,20,12,126,26,76.0,1,1,5,11,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,47.58,43.15,0.59,9.69,9.95,0.57,2,10,False
46067,9,2018-11-04,1:00PM,M&T Bank Stadium,BAL,PIT,16,23,39,265,395,660,16,61,9,1,1,38,24,204,30,78.6,0,0,18,4,3,3,100.0,0,0,0.0,2,2,100.0,1,1,100.0,0,0,0.0,0,0,0.0,27,113,25,1,0,48,29,282,51,91.7,2,0,4,27,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,55.35,55.35,0.47,2.84,5.74,0,3,10,False
46068,9,2018-11-04,1:00PM,FedEx Field,WAS,ATL,14,38,52,366,491,857,15,79,22,1,0,46,30,287,33,82.3,1,1,20,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,24,154,16,1,0,38,26,337,40,121.6,4,1,2,25,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,55.84,55.84,0.45,2.39,5.94,0,3,8.36,False
46069,9,2018-11-04,1:00PM,US Bank Stadium,MIN,DET,24,9,33,283,215,498,23,128,70,1,1,22,18,155,24,93.9,1,1,17,4,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,24,72,8,0,1,36,25,143,18,83.0,0,0,5,17,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Drizzle,0.005,0.65,rain,36.66,30.5,0.92,8.04,8.4,1,2,8.21,True
46070,9,2018-11-04,1:00PM,FirstEnergy Stadium,CLE,KC,21,37,58,388,499,887,25,102,17,1,1,43,30,286,38,95.9,2,1,25,1,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,24,139,25,2,0,32,23,360,50,129.0,3,1,2,28,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,54.93,54.93,0.46,11.66,11.66,0.14,3,10,False
46071,9,2018-11-04,1:00PM,Hard Rock Stadium,MIA,NYJ,13,6,19,168,275,443,27,64,8,0,0,24,15,104,26,78.3,0,0,7,9,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,21,73,14,0,1,32,21,202,28,47.0,0,4,6,15,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,50.0,Humid and Partly Cloudy,0,0,No Data,86,93.02,0.65,14.33,14.71,0.53,5,10,False
46072,9,2018-11-04,1:00PM,Bank of America Stadium,CAR,TB,42,28,70,407,301,708,32,179,35,4,1,25,19,228,32,133.2,2,0,21,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,21,82,18,0,1,41,24,219,41,87.8,4,2,5,23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,61.56,61.56,0.46,4.12,5.47,0.67,3,10,False
46073,9,2018-11-04,4:05PM,Broncos Stadium at Mile High,DEN,HOU,17,19,36,351,290,641,20,75,22,1,1,42,26,276,44,90.7,1,0,20,5,3,1,33.3,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,2,0,0.0,33,98,9,0,0,24,17,192,31,125.9,2,0,6,17,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,53.25,53.25,0.32,0.81,9.01,0.66,2,3.76,False
46074,9,2018-11-04,4:05PM,CenturyLink Field,SEA,LAC,17,25,42,356,375,731,33,154,16,0,1,39,26,202,42,89.2,2,1,26,6,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0.0,22,160,34,1,1,26,13,215,54,105.9,2,0,6,17,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,59.25,59.25,0.68,4.6,6.63,0.6,1,5.2,False
46075,9,2018-11-04,4:25PM,Mercedes-Benz Superdome,NO,LA,45,35,80,487,483,970,34,141,17,2,1,36,25,346,72,137.0,4,0,30,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,19,92,24,1,0,40,28,391,48,115.7,3,1,1,23,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,50.0,Mostly Cloudy,0.0054,0.29,rain,75.05,75.86,0.77,4.98,7,0.82,1,6.78,True
46076,9,2018-11-04,8:20PM,Gillette Stadium,NE,GB,31,17,48,433,350,783,31,123,17,3,0,36,23,310,55,102.9,1,0,28,3,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,24,116,13,0,2,42,23,234,51,88.9,2,0,5,22,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,41.57,41.57,0.72,2.58,3.32,0,0,10,False
46077,9,2018-11-05,8:15PM,AT&T Stadium,DAL,TEN,14,28,42,297,340,637,19,72,17,0,1,32,21,225,37,96.2,2,1,18,3,1,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,36,125,13,2,2,29,21,215,37,119.9,2,0,1,24,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,70.85,70.85,0.57,3.61,4.74,0,0,10,True
46078,10,2018-11-08,8:20PM,Heinz Field,PIT,CAR,52,21,73,457,242,699,30,138,18,1,1,27,23,319,75,156.4,5,0,25,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,22,95,21,1,2,29,23,147,25,103.0,2,1,5,18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,39.52,36.11,0.69,4.75,4.89,0,0,10,False
46079,10,2018-11-11,1:00PM,Arrowhead Stadium,KC,ARI,26,14,40,330,260,590,23,118,20,1,1,28,21,212,38,125.4,2,0,20,5,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,25,94,11,1,1,39,22,166,24,58.5,1,2,5,21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,46.45,44.07,0.47,4.98,5.29,0,3,10,False
46080,10,2018-11-11,1:00PM,MetLife Stadium,NYJ,BUF,10,41,51,199,451,650,18,83,21,1,0,34,17,116,22,35.8,0,2,12,7,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,46,212,28,2,1,26,16,239,47,118.6,2,0,4,23,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Clear,0,0,No Data,45.36,41.48,0.38,7.24,8.61,0.02,2,10,False
46081,10,2018-11-11,1:00PM,Lucas Oil Stadium,IND,JAX,29,26,55,366,415,781,23,81,53,1,0,29,21,285,53,123.5,3,1,16,3,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,34,91,13,1,1,39,27,324,80,111.5,2,0,3,24,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,50.0,Clear,0,0,No Data,40.52,35.77,0.4,7,7.11,0,3,10,True
46082,10,2018-11-11,1:00PM,Nissan Stadium,TEN,NE,34,10,44,391,284,675,36,150,20,2,2,25,17,241,29,127.9,2,0,24,5,2,2,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,19,40,9,1,0,43,23,244,44,72.5,0,0,6,16,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,50.0,Partly Cloudy,0,0,No Data,49.75,49.75,0.41,0.49,1.83,0.37,3,10,False
46083,10,2018-11-11,1:00PM,Raymond James Stadium,TB,WAS,3,16,19,501,286,787,24,103,14,0,4,40,28,398,29,81.9,0,2,29,1,3,1,33.3,0,0,0.0,0,0,0.0,2,1,50.0,1,0,0.0,0,0,0.0,25,116,18,0,0,27,19,170,40,100.5,1,0,5,15,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,81.11,83.49,0.62,4.61,5.28,0.44,4,10,False
46084,10,2018-11-11,1:00PM,FirstEnergy Stadium,CLE,ATL,28,16,44,427,382,809,29,211,92,1,1,21,17,216,28,129.3,3,1,19,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,19,71,18,0,4,52,38,311,31,102.2,2,0,3,25,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,40.16,38.25,0.52,3.25,5.92,0.34,2,3.01,False
46085,10,2018-11-11,1:00PM,Soldier Field,CHI,DET,34,22,56,402,305,707,22,54,9,2,0,30,23,348,55,148.6,3,0,19,3,2,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,24,76,12,1,3,42,25,229,44,74.9,2,2,4,25,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Partly Cloudy,0.0008,0.05,rain,38.01,32.02,0.52,8.28,12.51,0.58,2,10,False
46087,10,2018-11-11,1:00PM,Paul Brown Stadium,CIN,NO,14,51,65,284,509,793,16,110,27,1,0,23,14,174,37,66.9,1,2,13,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,47,244,33,3,0,27,22,265,42,144.6,3,0,0,33,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,42.03,42.03,0.4,2.09,4.08,0.53,2,5.91,False
46088,10,2018-11-11,4:05PM,Oakland-Alameda County Coliseum,OAK,LAC,6,20,26,317,335,652,22,114,42,0,1,37,24,203,31,83.5,0,0,16,3,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,26,113,15,0,0,26,18,222,66,105.1,2,1,4,16,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,67.32,67.32,0.13,8.76,18.48,0.17,3,6.75,False
46086,10,2018-11-11,4:25PM,Lambeau Field,GB,MIA,31,12,43,377,294,671,25,195,67,2,1,26,17,182,30,114.1,2,0,21,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,23,131,39,0,1,37,23,163,39,66.6,0,1,2,19,4,4,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,32.56,27.23,0.64,5.58,5.85,0.98,0,10,False
46089,10,2018-11-11,4:25PM,Los Angeles Memorial Coliseum,LA,SEA,36,31,67,456,420,876,23,149,17,2,0,39,28,307,35,113.0,2,0,25,2,3,3,100.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,0,0,0.0,34,273,38,1,1,26,17,147,29,123.2,3,0,3,29,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,75.43,75.43,0.11,1.46,14.71,0,3,8.79,False
46090,10,2018-11-11,8:20PM,Lincoln Financial Field,PHI,DAL,20,27,47,410,387,797,16,71,29,0,0,44,32,339,51,101.4,2,1,23,2,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,28,148,35,2,2,36,26,239,25,102.8,1,0,4,23,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,35.41,35.41,0.73,1.06,1.45,0,0,10,False
46091,10,2018-11-12,8:15PM,Levi's Stadium,SF,NYG,23,27,50,374,277,651,29,124,23,1,0,39,27,250,26,73.7,1,2,24,3,3,3,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,1,1,100.0,23,97,8,0,0,31,19,180,31,110.7,3,0,5,17,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,65.42,65.42,0.22,0.89,4.25,0.01,0,3.03,False
46092,11,2018-11-15,8:20PM,CenturyLink Field,SEA,GB,27,24,51,378,359,737,35,173,30,1,2,19,21,205,34,151.1,2,0,23,4,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,13,48,18,1,0,29,20,311,57,130.2,2,0,6,14,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,54.37,54.37,0.73,4.69,5.26,0.99,0,4.92,False
46093,11,2018-11-18,1:00PM,Ford Field,DET,CAR,20,19,39,309,387,696,26,94,24,1,0,37,23,215,36,87.7,1,0,20,6,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,16,56,10,0,0,38,25,331,82,111.4,3,1,5,20,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Flurries,0.0034,0.33,snow,35.14,35.14,0.87,1.67,2.61,1,2,6.36,True
